From,Date,Category,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,10/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,11/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,11/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,11/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,12/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,13/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,13/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@changirewards.com,15/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,15/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,15/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,16/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,16/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,16/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,16/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,17/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@bodybysol.com,17/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,18/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,18/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,19/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,20/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,20/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,21/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,21/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,22/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,22/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,23/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,23/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,23/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp,24/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,25/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,26/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,26/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,26/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@marketing.go-jek.com,26/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,26/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,27/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,27/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,28/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
appstore@insideapple.apple.com,28/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,29/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
demand@mail.adobe.com,29/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,30/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
enterprise@nus.edu.sg,30/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,31/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,31/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,31/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,31/7/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,3/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,3/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,3/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,5/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,5/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,6/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,6/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,6/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,6/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,6/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,7/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,7/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,7/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
ocbcmarketing@ocbc.com,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@marketing.go-jek.com,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,8/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,9/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,9/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,9/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,10/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,10/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,11/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,11/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,12/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,12/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,12/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,13/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
chegg@em.chegg.com,13/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,13/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,13/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,13/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,14/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,14/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,14/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,14/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,14/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,15/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,15/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,15/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,15/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,17/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,17/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,17/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,18/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,18/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,19/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,19/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,19/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,19/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,20/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
enterprise@nus.edu.sg,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,21/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,22/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,22/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,22/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,23/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,23/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,24/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,24/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,25/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,25/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,25/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,26/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
chegg@em.chegg.com,26/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,26/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,26/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,27/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
chegg@em.chegg.com,28/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,28/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,29/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,29/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,30/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,31/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,31/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,31/8/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,1/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,1/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,1/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,2/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,3/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,3/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,3/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,3/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,4/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,4/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,4/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,5/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,5/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,5/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,6/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,6/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,6/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,6/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,6/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,7/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,7/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@colourpop.com,7/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,8/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,9/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,10/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,10/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,11/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,11/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,11/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,11/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,12/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,13/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,14/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,16/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,17/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,18/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,19/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,20/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,20/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,20/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,20/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,21/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,21/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,21/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,22/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,22/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,22/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,23/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,23/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,23/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,24/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,24/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,24/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,24/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,25/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,25/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
enterprise@nus.edu.sg,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,26/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,27/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,28/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,28/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,28/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,29/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,29/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,29/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,30/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,30/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,30/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,30/9/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,1/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,2/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,2/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,2/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,3/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@muji.com.sg,3/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,3/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
news_asia@insideapple.apple.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,4/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,5/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,5/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@myfave.com,6/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,6/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,6/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,6/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
learn@codecademy.com,7/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,8/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
noreply@starbucks.com.sg,8/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
team@datacamp.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
changirewards@email.changiairport.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,9/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
newsletter@ezbuy.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,10/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
no-reply@colourpop.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello@beauty.sephora.sg,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
hello-sg@myfave.com,11/10/19,Promotions,,,,,,,,,,,,,,,,,,,,,
